Name,Label
"Theodoric, King of the Ostrogoths",0
"Theodoric, King of the Ostrogoths (Ostrogothic king, ca. 454-526)",0
"Theodoric, King of the Ostrogoths, 454?-526",0
"Theodoric, of Fleury",0
"Theodoric, of Sint-Truiden",0
"Theodoric, of Tholey",0
"Theodoric, of Trier",0
Theodorich of Saint-Trond,0
"Theodorich, ostrogótský král, 453-526",0
Theodoricus,0
Theodoricus Carnotensis,0
Theodoricus Carnotensis 1100-1155,0
"Theodoricus Carnotensis, c. 1100-c. 1150",0
Theodoricus Epternacensis,0
Theodoricus Epternacensis -1192,0
Theodoricus Floriacensis,0
Theodoricus Loer a Stratis,0
Theodoricus monachus,0
"Theodoricus monachus norsk munk, skribent, historiker og katolsk prest",0
Theodoricus Sancti Trudonis,0
Theodoricus Sancti Trudonis 1066-1107,0
Theodoricus‏ ‎Theologiensis,0
Theodoricus Treverensis,0
Theodoricus Treverensis -977,0
Theodoridas,1
Theodoridas Syracusanus 3. Jh. v. Chr,1
Theodorides,1
Theodorihgs‏ ‎Theologiensis,0
"Theodorik, mnich, činný 12. století",0
"Theodoros av Mopsuestia, biskop, ca 350-428",0
"Theodoros av Mopsuestia, biskop, ca 350-428",1
Theodōros ho Atheos,1
Theodorus,1
Theodorus : Prodromus,1
Theodorus Abu-Qurra,1
Theodorus Agallianus,1
Theodorus Alaniensis,1
Theodorus Anagnostes,1
Theodorus Andidensis,1
Theodorus Balsamon,1
Theodorus Bestus,1
Theodorus Beza,0
Theodorus Bithynius 2. Jh.,1
Theodorus Bithynius 2. Jh. n. Chr,1
Theodorus Cabasilas,1
Theodorus Colocotrones,1
Theodorus Cyzicenus,1
Theodorus Daphnopates,1
Theodorus Dexius,1
Theodorus Diaconus,1
Theodorus Epigrammaticus 4./3. Jh. v. Chr,1
Theodorus Epigrammaticus v4./3. Jh.,1
Theodorus Episcopus Iconensis,1
Theodorus Flavius Mallius ca. 350-410,1
Theodorus Gadarensis,1
Theodorus Gaza (ok. 1398-ok. 1478),0
Theodorus Gaza ca-. 1398- ca. 1475,0
"Theodorus Gaza, c. 1400-c. 1475",0
Theodorus Gazes,1
Theodorus Heracleensis Vel Theodorus Mopsuestenus,1
Theodorus Hexapterygus,1
"Theodorus Historicus, FGrH 542",1
Theodorus Hyrtacenus,1
Theodorus I Palaeologus,1
Theodorus II Ducas Lascaris,1
Theodorus II Irenicus,1
Theodorus II Irenicus Patriarcha,1
Theodorus II Palaeologus,1
Theodorus Iliensis ca. 4.Jh.v.Chr.,1
Theodorus Illustrius ca. 6. Jh.,1
Theodorus Janssonius van Almeloveen Nederlands arts (1657-1712),0
Theodorus Macedo 1. Jh.,1
Theodorus Meliteniotes,1
Theodorus Metochites,1
Theodorus Mopsuestenus,1
Theodorus Mopsuestenus (350?-428).,0
Theodorus Mopsuestenus (350?-428).,1
Theodorus Mopsuestenus 352-428,0
Theodorus Mopsuestenus 352-428,1
Theodorus Mopsuestenus biskop av Mopsuestia,0
Theodorus Mopsuestenus biskop av Mopsuestia,1
"Theodorus Mopsuestenus, m. 428",0
"Theodorus Mopsuestenus, m. 428",1
Theodorus Muzalon,1
Theodorus Nicaeensis,1
Theodorus Panages v1. Jh. / 1. Jh.,1
Theodorus Pediasimus,1
Theodorus Poeta,1
Theodorus Potamius,1
Theodorus Priscianus,0
Theodorus Prodromus,1
Theodorus Prodromus 1100-1166,1
Theodorus Prodromus Poeta,1
"Theodorus Prodromus, 1115-1166",1
Theodorus Protosecretarius,1
Theodorus Rhodius v3. Jh.,1
Theodorus Samothracenus ca. 2. Jh.,1
Theodorus Scutariota,1
Theodorus Smyrnaeus,1
Theodorus Spudaeus,1
Theodorus Studites,1
Theodorus Syncellus,1
Theodorus Tragicus v2. Jh.,1
Theodorus Trimithensis,1
Theodorus vescovo di Mopsuestia,0
Theodorus vescovo di Mopsuestia,1
"Theodorus, Cyrenaeus, ca. 340-250 v. Chr.",1
"Theodorus, kanterberijski nadbiskup",0
"Theodorus, Prodromus, ca. 1100-ca. 1158",1
"Theodorus, van Gadara",1
"Théodose I, 0347?-0395, empereur romain",0
"Théodose I, empereur romain, 347-395",0
Théodose II empereur d'Orient 0401-0450,0
"Théodose II, 0401-0450, empereur d'Orient",0
"Théodose II, empereur d'Orient, 401-450",0
Theodosius,1
Theodosius 2 romersk keiser 401-450,0
Theodosius 401-450 imperatore d'Oriente II,0
Theodosius active 1st century B.C,1
Theodosius Alexandrinus,1
Theodosius Diaconus Poeta,1
Theodosius Dyrrhachiensis,1
Theodosius Gudeles,1
"Theodosius I de Grote, Romeins keizer, 347-395",0
Theodosius I romersk keiser 347-395,0
"Théodosius I, empereur romain, 347?-395",0
"Theodosius I, Magnus, imperatore romano, 347-395",0
"Theodosius I, rimski car",0
"Theodosius I, romersk kejsare, 346-395",0
"Theodosius I. Römisches Reich, Kaiser 347-395",0
"Theodosius I., římský císař, 347-395",0
Theodosius II  <imperatore d'Oriente>,0
"Theodosius II de Jongere, Romeins keizer, 401-450",0
"Theodosius II, empereur d'Orient",0
"Theodosius II, Emperor of Rome (Byzantine emperor, 401-450)",0
"Theodosius II, östromersk kejsare, 401-450",0
"Theodosius II. Byzantinisches Reich, Kaiser 401-450",0
"Theodosius II., východořímský císař, 401-450",0
Theodosius Tripolita,1
Theodosius Zygomalas,1
Theodosius император римский I 347-395,0
"Theodosius, Imperium Byzantinum, Imperator, II. | Codex Theodosianus",1
"Theodosius, of Alexandria, the grammarian",1
Théodotion 02..-03..? traducteur de l'Ancien Testament,1
Theodotus,1
Theodotus Ebionites 2. Jh.,1
Theodotus Iudaeus ca. 1.Jh.v.Chr.,1
Theodotus Judaeus,1
"Theodotus, Ancyranus, na 381-",1
"Theodotus, Bishop of Ancyra, -approximately 445",1
"Theodricus, 12世紀頃",0
"Theodricus, munk, 1100-talet",0
Theoduinus‏ ‎Noricus,0
Theoduinus Noricus -1075,0
Theodulf approximately 760-821 Bishop of Orléans,0
Theodulf Bishop of Orleans ca. 760-821,0
Theodulf biskop av Orleans ca. 760-821,0
Théodulf d'Orléans,0
"Theodulf, Bishop of Orléans",0
"Theodulf, Bishop of Orléans, approximately 760-821",0
"Theodulf, Bishop of Orléans, ca. 760-821",0
Théodulfe (750?-821).,0
Théodulfe ca 750-821,0
"Théodulfe, 0750?-0821",0
"Théodulfe, évêque d'Orléans, environ 760-821",0
Theodulfus Aurelianensis,0
"Theodulfus, Aurelianensis",0
"Theodulfus, Aurelianensis, ca. 755-821",0
"Theodulps, active 9th cemtury",0
"Theodulur, active 9th century",0
Theodulus,1
"Theodulus, acgive 9th centuty",0
"Theodulus, actije 9th century",0
"Theodulus, active 9th century",0
"Theodulus, aitive 9th century",0
"Theodwin, of Liège",0
"Theofanes Confessor, d. ca 818",1
"Theofanés Homologétés, asi 752-818",1
Theofridus Epternacensis ....-1110,0
Theofridus Epternacensis 1040-1110,0
"Theofridus Epternacensis, 10??-1110, moine bénédictin",0
Théofroy de Corbie,0
"Theofylaktos Simokattes, ca 580-ca 640",1
Theogenes Historicus ca. 3.Jh.v.Chr.,1
Theogenes Politiker des 4. Jahrhunderts v. Chr. aus Athen,1
Theognetus,1
Theognetus Comicus 3. Jh. v. Chr,1
Theognetus Comicus v3. Jh.,1
Theognis,1
Theognis (570-485 p.n.e.),1
Théognis de Mégare,1
Theognis of Megara,1
Theognis Tragicus 5. Jh. v. Chr,1
Theognis Tragicus v5. Jh.,1
Theognius,1
Theognostos,1
Theognostus,1
Theognostus 9. årh.,1
"Theokritos, asi 300 př. Kr.-asi 260 př. Kr.",1
Theoleptus Philadelphiensis,1
Theolytus,1
Theolytus Methymnaeus ca. 3.Jh.v.Chr.,1
Theon,1
"Théon Alexandrijský, činný 364",0
"Théon Alexandrijský, činný 364",1
Theon Alexandrinus,0
Theon Alexandrinus,1
Theon Alexandrinus (około 355-około 400).,0
Theon Alexandrinus (około 355-około 400).,1
"Théon d'Alexandrie, 0335?-0405?",0
"Théon d'Alexandrie, 0335?-0405?",1
Théon de Smyrne,1
"Théon de Smyrne, 0070?-0135?",1
"Theon från Smyrna, 100-t.",1
Theon Grammaticus ca. v1. Jh. / 1. Jh.,1
Theon Gymnasiarcha,1
Theon of Alexandria fl. 364,0
Theon of Alexandria fl. 364,1
Theon of Smyrna,1
Theon Smyrnaeus 2. Jh.,1
"Théon, Aelius",1
"Theon, Aelius 1st cent",1
"Theon, Aelius ca. 1./2.Jh.",1
"Théon, Aelius, 02..-03.., rhéteur",1
"Theon, Aelius, 2e eeuw na Chr. ?",1
"Theon, Aelius, active 1st century",1
"Theon, Aelius, sec. I-II",1
"Theon, Ailios, århundradet e.Kr.",1
"Theon, D'Alexandrie",0
"Theon, D'Alexandrie",1
"Theon, of Alexandria, active 364",0
"Theon, of Smyrna",1
"Theon, Smyrnaeus",1
Théophane le Confesseur saint 0760?-0818?,1
"Théophane le Confesseur, 0758?-0818?, saint",1
"Théophane, le Confesseur, -environ 818",1
Theophanes,1
Theophanes 1681-1736 архиепископ Новгородский,0
Theophanes Byzantinus ca. 6. Jh.,1
Theophanes Byzantinus fl.6. Jh,1
Theophanes Byzantios,1
Theophanes Caesarensis,1
Theophanes Confessor,1
Theophanes Confessor 752-817,1
Theophanes Confessor helgen,1
Theophanes Continuatus,1
Theophanes IIi,1
Theophanes Mytilenensis ca. v1. Jh.,1
Theophanes of Byzantium,1
"Theophanes, Abbas Agri et Confessor, ca. 760-817",1
"Theophanes, Confessor, c. 752-c. 817",1
"Theophanes, Confessor, ca. 752-ca. 817",1
"Theophanes, dit aussi Isaacius, saint",1
"Theophanes, the Confessor, -approximately 818",1
"Theophanes, the Confessor, d. ca. 818",1
"Theophile, d'Antioche",1
"Theophilos, helgon, biskop av Antiochia, 100-talet",1
Theophilus,1
Theophilus Antecessor,1
Theophilus Antiochenus,1
Theophilus Antiochenus -186,1
Theophilus Antiochenus episcopus,1
"Theophilus Antiochenus helgen, biskop av Antiokia",1
Theophilus Comicus v4./3. Jh.,1
Theophilus Corydaleus,1
Theophilus G,1
Theophilus Grammaticus v3. Jh.,1
"Theophilus Historicus, FHG 4",1
Theophilus Presbyter active 12th century,1
Theophilus Protospatharius,1
Theophilus Protospatharius Stephanus Atheniensis,1
Theophilus Saint active 2nd century,1
"Theophilus, s., vesc. di Antiochia, sec. II",1
Théophraste,1
"Theophrastos, 372-287B. C.",1
Theophrastus,1
Theophrastus (372-287 p.n.e.).,1
Theophrastus of Eresus,1
"Theophrastus Paracelsus, 1493-1541",0
Theophrastus Poeta,1
"Theophrastus, filozof",1
"Theophulaktos, Simokattēs, fl. 610-641",1
Theophylact Simocatta,1
"Théophylacte Simocatta, 0570?-0640?",1
Theophylactus,1
Theophylactus Simocatta,1
Theophylactus Simocatta (około 570-około 640).,1
Theophylactus Simocatta 7 в.,1
"Theophylactus Simocatta, sec. VII",1
"Theophylactus,  Simokatta",1
"Theophylactus, Simocatta",1
Theophylaktos Simokattes,1
Théopompe,1
Théopompe 0378?-0323? av. J.-C.,1
"Théopompe, 04..-03.. av. J.C.",1
"Theopompos, asi 377 př. Kr.-asi 320 př. Kr.",1
Theopompus,1
Theopompus Chius,1
Theopompus Colophonius ca. 4.Jh.v.Chr.,1
"Theopompus, Chius, 4e eeuw v. Chr.",1
"Theopompus, of Chios",1
Theorianus Magister,1
Theosebeia Epigrammatica 5. Jh.,1
Theosebeia Epigrammatica 5. Jh. n. Chr,1
Theotimus,1
Theotimus Historicus v2. Jh.,1
"Thesaurus, Emmanuel, S.I., 1591-1677",0
Theseus,1
Theseus Historicus 1. Jh.,1
Thespis,1
Thespis Tragicus 534 v. Chr,1
Thespis Tragicus ca. v534,1
"Thessalos från Tralles, århundradet e.Kr.",0
"Thessalos från Tralles, århundradet e.Kr.",1
Thessalus,1
"Thessalus fl. 1. Jh. n. Chr Trallianus,",0
"Thessalus fl. 1. Jh. n. Chr Trallianus,",1
Thessalus Trallensis,0
Thessalus Trallensis,1
Thessalus Trallianus,0
Thessalus Trallianus ca. 1. Jh.,0
Thessalus Trallianus ca. 1. Jh.,1
"Thessalus, of Tralles",0
"Thessalus, Trallianus",0
"Thessalus, Trallianus",1
Theudas Medicus ca. 1. Jh.,1
Theudius,1
Theudius Magnes v4. Jh.,1
Theudotus,1
Theudotus Tragicus v1. Jh.,1
"Thewrewk, Emil (Aemilius), 1838-1917",0
"Thewrewk, Emil, 1838-1917",0
"Thibaldeo, Antonio, sac., 1463-1537",0
Thierry de Chartres (około 1100-około 1150).,0
"Thierry de Chartres, 1100?-1150?",0
"Thierry de Chartres, asi 1100-asi 1150",0
"Thierry de Chartres, c. 1100-c. 1150",0
"Thierry de Chartres, fl. 1121-1148",0
Thierry‏ ‎de Fleury,0
"Thierry, de Chartres",0
"Thierry, de Chartres, approximately 1100-approximately 1150",0
"Thierry, de Chartres, ca. 1100-ca. 1150",0
"Thierry, de Chartres, environ 1100-environ 1150",0
"Thietmar av Merseburg, 975-1018",0
Thietmar of Merseburg,0
Thietmar von Merseburg 975-1018 епископ Мерзебургский,0
Thietmar von Merseburg епископ Мерзебургский 975-1018,0
"Thietmar von Merseburg, 0975-1018, évêque",0
"Thietmar, Merseburgi piiskop, 975-1018.",0
"Thietmar, von Merseburg, 975-1018",0
"Thietmar, von Merseburg, Bishop of Merseburg",0
"Thietmar, von Merseburg, Bishop of Merseburg, 975-1018",0
"Thietmarus Marsipolitanus, biskup, 975-1018",0
Thietmarus Merseburgensis,0
Thietmarus Merseburgensis 975-1019,0
Thietmarus Merseburgensis biskop av Merseburg,0
"Thietmarus, Merseburgensis, 975-1018",0
"Thilo, Georg (Georg Christian), 1831-1893",0
"Thilo, Georg Christian",0
"Thilo, Georg Christian, 1831-1893",0
Thiofrid,0
Thiofrid von Echternach,0
"Thiofrid, Abbot of Echternach",0
"Thiofrid, Abbot of Echternach, -1110",0
"Thiofrid, Abbot of Echternach, d. 1110",0
Thiofridus Efternacensis,0
Thiofridus Epternacensis abbed av Echternach,0
"Thiofridus Epternacensis, m. 1110",0
"Thiofridus, abbas Epternacensis",0
"Thiofridus, Epternacensis, -1110",0
Thoas Monumetensis,0
Thomas,1
Thomas : von Erfurt,0
"Thomas 1118-1170 Becket, sant",0
Thomas 1190-1260 von Celano,0
"Thomas 1380-1471 a Kempis,",0
Thomas à Becket архиепископ Кентерберийский ок.1118-1170,0
"Thomas à Becket, 1118?-1170",0
"Thomas a Becket, s., arciv. di Canterbury, 1118-1170",0
Thomas à Kempis,0
Thomas à Kempis (1379-1471).,0
Thomas a Kempis Nederlands theoloog (1380-1471),0
"Thomas a Kempis, ca 1380-1471",0
"Thomas av Celano, ca 1190-ca 1260",0
Thomas Bartholin dänischer Anatom,0
Thomas Bartholinus,0
Thomas Becket 1118-1170,0
Thomas Becket saint 1120-1170,0
"Thomas Becket, 1120-1170, saint",0
"Thomas Becket, s., arciv. di Canterbury, 1118-1170",0
Thomas Bisse Church of England clergyman and founder of the Three Choirs festival,0
"Thomas Bradwardine, Archbishop of Canterbury",0
Thomas‏ ‎Bradwardinus Cantuariensis,0
Thomas ca. ca. 1390-1472 Seneca,0
Thomas Cajetan,0
Thomas Campanella,0
Thomas Campianus,0
"Thomas Campion English composer, poet and physician",0
Thomas‏ Celanensis‏,0
"Thomas Celanensis, O.F.M., c. 1195-c. 1260",0
Thomas Ceva,0
Thomas Chaloner,0
Thomas Correa,0
Thomas d. 1350 Wallensis,0
Thomas d'Elmham 1364-1427?,0
"Thomas d'Elmham, 13..-1440",0
"Thomas d'Erfurt, 12..-13..",0
Thomas de Aquino,0
Thomas de Celano (około 1190-około 1260).,0
Thomas de Celano 1190?-1260?,0
"Thomas de Celano, 119.?-1255?",0
Thomas de Elmham 1364-,0
Thomas de Elmham 1364-1422,0
Thomas de Erfordia ca. 14. Jh.,0
Thomas de Erfordia.,0
Thomas de Saint-Victor,0
Thomas de Walsingham 1360-1420,0
Thomas Elmham,0
Thomas Gallus of Vercelli,0
"Thomas Gallus, 11..-1246",0
"Thomas Gallus, d. 1246",0
Thomas Gataker,0
Thomas Gray,0
Thomas Gray English poet and classical scholar (1716–1771),0
Thomas Hewitt Key,0
Thomas Hobbes Malmesburiensis,0
Thomas Jones Welsc librarien (1810-75),0
Thomas Jones Welsh librarian (1810-75),0
Thomas Jones Welsh licrarian (1810-75),0
Thomas Jonex Welsh librarian (1810-75),0
Thomas Jonzs Welsh librarian (1810-75),0
Thomas Jtnes Welsh librarian (1810-75),0
"Thomas Kempisest, umbes 1380-1471.",0
Thomas Kempisius,0
Thomas Linacre English humanist scholar and physician (c.1460–1524),0
Thomas m. 1246? O.Cist,0
Thomas Magister,1
Thomas Magister (ok. 1275-ok. 1346),1
Thomas Magister (około 1275-około 1346).,1
Thomas Magister 1275-1346,1
Thomas Magister ca 1275-ca 1346,1
"Thomas Magister, 1275?-134?",1
"Thomas Magister, c. 1275-c. 1346",1
"Thómas Magister, činný 1310-1327",1
"Thomas Magister, fl.",1
"Thomas Magister, verksam 1310-1327",1
Thomas Maius,0
"Thomas May English poet, dramatist and historian 1595-1650",0
"Thomas May English poet, dramatist anv historian 1595-1650",0
"Thomas May English poet, drammtist and historian 1595-1650",0
"Thomas May English pset, dramatist and historian 1595-1650",0
Thomas Monumetensis ca. 1170,0
Thomas Monumetensis cy. 1170,0
"Thomas More, 1478-1535, saint",0
"Thomas More, s., 1478-1535",0
Thomas Morus,0
"Thomas Naogeorg neulateinischer Dramatiker, evangelischer Theologe, Pamphletist und Reformator",0
Thomas Naogeorgus,0
Thomas of Celano 1190-1260,0
Thomas of Elmham (1364- po 1427),0
"Thomas of Elmham, 1364-1440?",0
Thomas of Erfurt,0
Thomas Palaeologus,1
Thomas Patricius ca. 6. Jh.,1
"Thomas pay English poat, dramatist and historian 1595-1650",0
Thomas Rymer English Hisdoriogrgpher royal,0
Thomas Rymer English Historiographer royal,0
Thomas Scholasticus ca. 6. Jh.,1
Thomas Seneca ca. ca. 1390-1472,0
Thomas Stangl,0
Thomas Stangl philologue allemand,0
Thomas Stangl philolwgue allemand,0
Thomas Stretzinger,0
Thomas Theodor Crusius,0
Thomas Theodtr Crusius,0
Thomas Thoodor Crusius,0
Thomas Vallauri,0
Thomas Vallaurius,0
"Thomas Valois, 1287-1350?",0
Thomas Vercellensis -1246,0
"Thomas Vercellensis, O.S.B., m. 1246",0
Thomas von Celano 1190-1260,0
Thomas von Erfurt,0
"Thomas von Erfurt Magister regens der Schulen St. Severi und Jakob, Grammatiktheoretiker",0
Thomas von Kempen,0
Thomas von Kempen 1379-1471,0
Thomas von Kempen 1379c-1471,0
Thomas Waleys (1287-1350),0
Thomas Walleis,0
Thomas Wallensis (około 1287-1350).,0
Thomas Wallensis 1287-1349,0
Thomas Walllensis,0
Thomas Walsingham,0
Thomas Watson,0
Thomas Watson poet,0
Thomas Wilson,0
"Thomas Wilson English diplomat, judge, and privy councillor in the government of Elizabeth I (1524-1581)",0
"Thomas, à Becket, Saint",0
"Thomas, à Becket, Saint, 1118?-1170",0
"Thomas, à Becket, Svētais, 1118?-1170",0
"Thomas, à Kempis",0
"Thomas, à Kempis, 1379/80-1471",0
"Thomas, à Kempis, 1380-1471.",0
"Thomas, Antoine",0
"Thomas, Antoine, 1644-1709, S.J.",0
"Thomas, Antoine, S.I, 1644-1709",0
"Thomas, Aquinas, Saint",0
"Thomas, Aquinas, Saint, 1225?-1274",0
"Thomas, Becket, saint",0
"Thomas, Becket, saint, 1118?-1170",0
"Thomas, Becket, sant, 1118-1170",0
"Thomas, Bradwardine",0
"Thomas, d'Erfurt, activité 14e siècle.",0
"Thomas, de Celano",0
"Thomas, de Celano, environ 1190-environ 1260",0
"Thomas, de Erfurt",0
"Thomas, Gallus, ca. 1200-1246",0
"Thomas, Magister",1
"Thomas, Magister, ca. 1270-1325",1
"Thōmas, Magistros, active 1310-1327",1
"Thomas, of Celano, fl. 1257",0
"Thomas, of Elmham, 1364-1440 ?",0
"Thomas, of Monmouth",0
"Thomas, Paul",0
"Thomas, Paul L. 1852-1937",0
"Thomas, Paul Louis Desire‪ (1852-1937)‪",0
"Thomas, Paulus (Paul Louis Désirée), 1852-1937",0
"Thomas, s., arciv. di Canterbury, 1118-1170",0
"Thomas, van Celano, ca. 1190/95-1260/70",0
"Thomas, Vercellensis",0
"Thomas, Virginie",0
"Thomas, von Erfurt, 14e eeuw",0
"Thomas, Waleys, asi 1287-asi 1349",0
"Thomas, Wallensis, -1350",0
"Thomas, Wallensis, 1287-ca. 1350",0
"Thomasius, Christian",0
"Thomasius, Christian f. 1655-01-01",0
"Thomasius, Christian Jurist og filosof 1655-1728",0
"Thomasius, Christian, 1655-1728",0
"Thomasius, Christian, 1655-1728.",0
"Thomasius, Christianus, 1655-1728",0
Thombs Rymer Engliyh Historiographer royal,0
"Thorer, Alban",0
"Thorer, Alban, 1489-1550",0
"Thorer, Alban, 1489-1550.",0
"Thou, Jacques-Auguste de",0
"Thou, Jacques-Auguste de (Jacques Auguste), 1553-1617",0
"Thou, Jacques-Auguste de, 1553-1617",0
"Thrasea Paetus, Publius Clodius",0
"Thrasea Paetus, Publius Clodius (?-66)",0
Thrasyalces,1
Thrasyalces Thasius v5./4. Jh.,1
Thrasyalkes von Thasos,1
Thrasylle 0040? av. J.-C.-0036,1
"Thrasyllos, d. 36 e.Kr.",1
Thrasyllus,1
Thrasyllus Mendesius -36,1
"Thrasyllus, -36",1
"Thrasyllus, Alexandrinus",1
"Thrasyllus, Mendesius 36+",1
Thrasymachus,1
Thrasymachus : Calchedonius,1
"Thrasymaque de Chalcédoine, 0459?-0400? av. J.-C.",1
"Thuanus, Jacob August",0
"Thuanus, Jacobus Augustus, 1553-1617",0
"Thucydide, 0460?-0395? av. J.-C.",1
Thucydides,1
Thucydides (około 460-około 396 p.n.e.).,1
Thugenides,1
Thugenides Comicus 5. Jh. v. Chr,1
Thugenides Comicus v5. Jh.,1
"Thugenides, active 5th century B.C.",1
"Thulin, C. (Carl Alof), 1871-1921",0
"Thulin, Carl Olof, 1871-1921",0
"Thulin, Carolus, 1871-1921",0
Thuo de Vibergia,0
"Thuo de Vibergia, 1400?-1472",0
Thuo Nicolai de Vibergia -1472,0
Thuo Nicolai de Vibergia (około 1400-1472).,0
"Thuo, de Vibergia",0
"Thuo, de Vibergia, 15e eeuw",0
Thuodor Fritzsche onderwijzer,0
Thwmas Monumetensis ca. 1170,0
Thyillus Epigrammaticus 1. Jh. v. Chr,1
Thyillus Epigrammaticus v1. Jh.,1
"Thylesius, Antonius, 1482-1534",0
Thymocles Epigrammaticus ca. 3.Jh.v.Chr.,1
Ti. Coruncanius Ti.f.Ti.n. Pap.,0
"Tibaldeo, Antonio, sac., 1463-1537",0
Tiberi,1
Tiberianus 4e E,0
Tiberianus ca. 4.Jh.,0
Tiberianus fl.4.Jh,0
"Tiberianus, 02..-03..",0
"Tiberianus, 4e eeuw",0
"Tiberianus, c. 4th century A.D.",0
Tiberius,1
Tiberius Coruncanius,0
Tiberius Illustrius 4./5. Jh.,1
Tiberius Rhetor 3./4. Jh.,1
"Tiberius, 02..?-03..?, rhéteur",1
"Tiberius, le Rhéteur",1
"Tiberius, rhetor",1
"Tiberius, Rhetor (około 250-?).",1
"Tiberius, rhetor, 200-300-t. e.Kr",1
"Tibul, aproximadament 50 aC-aproximadament 19 aC",0
Tibulle,0
"Tibulle, 0050?-0018? av. J.-C.",0
Tibullus (ok. 54-ok. 19 p.n.e.),0
"Tibullus, A. ок.50-19 до н.э. Albius",0
"Tibullus, Albius",0
"Tibullus, Albius (około 54-19 p.n.e.).",0
"Tibullus, Albius apie 50-19 pr. Kr.",0
"Tibullus, Albius Elegiacus (ca. 50-19 f.Kr.) Latin",0
"Tibullus, Albius v50-v19",0
"Tibullus, Albius,  ok.55-19 pr.n.št.",0
"Tibullus, Albius, 48-19 a.C.",0
"Tibullus, Albius, asi 51 př. Kr.-asi 17 př. Kr.",0
"Tibullus, Albius, ca. 50-19 a.C.",0
"Tibullus, Albius, ca. 50-19 v. Chr.",0
"Tibullus, Albius, umbes 50-19 e.Kr.",0
"Tibullus, ca 55-19 f.Kr.",0
Tibullus.,0
"Tibulo, Albio",0
Tichonius,0
Ticidas d1. Jh.,0
Ticidas v1. Je.,0
Ticidas v1. Jh.,0
Ticidas v1. zh.,0
Ticidxs v1. Jh.,0
"Ticonius, active 4th century (Tichonius Afer)",0
"Tieodoric, of Fleury",0
Tihius Aristo cl. 1./2. Jh.,0
"Tilesio, Antonio, 1482-1534",0
Timachidas,1
Timachidas de Rhodes,1
Timachidas Rhodius 200-100 f.Kr.,1
"Timachidas, of Lindos",1
"Timachidas, Rhodius",1
Timaeus,1
Timaeus approximately 356 B.C.-260 B.C. of Tauromenium,1
Timaeus of Tauromenium,1
Timaeus Praxidas,1
Timaeus Sophista,1
Timaeus Tauromenitanus,1
"Timaeus, Locrus",1
"Timaeus, of Locri",1
"Timaeus, of Tauromenium, approximately 356 B.C.-260 B.C.",1
"Timaeus, Sophista",1
"Timaeus, Sophiste",1
"Timaeus, Tauromenitanus, ca. 356-ca. 260 v. Chr.",1
"Timaeus, the Sophist",1
Timagenes,1
Timagenes Alexandrinus v55/30,1
Timagetus,1
Timagoras,1
Timagoras Historicus,1
"Timaios från Tauromenion, ca 350-260 f.Kr.",1
Timàquides,1
Timarion,1
Timée 0356?-0260? av. J.-C.,1
Timée de Locres,1
"Timée de Locres, 04..-04.. av. J.-C.",1
Timée le Sophiste,1
"Timée, de Tauroménion, environ 356-260 av. J.-C.",1
Timeo de Locres,1
"Timeo, Sofista",1
Timesitheus,1
Timesitheus Tragicus,1
Timeu Sofista filòsof grec,1
"Timeu, de Locres",1
"Timo, Phliasius",1
Timochares Historicus v2. Jh.,1
Timocles,1
Timocles (poeta còmic),1
Timocles (poeta tràgic),1
Timocles Tragicus v4. Jh.,1
Timocrates Medicus ca. 2. Jh.,1
Timocreon,1
Timocreon v5. Jh Ialysius,1
Timokratész,1
Timolaos,1
Timolau de Larissa,1
Timolaus,1
Timolaus Historicus,1
Timolaus Macedo v4. Jh.,1
Timon,1
Timon (ca 320-ca 230 a.C),1
"Timon le Sillographe, 0320-0230 av. J.-C.",1
Timon of Phlius ca. 320-ca. 230 B.C,1
"Timon Phliasius, ca 320-ca 230 f.Kr.",1
"Timon, Phliasius",1
Timonax,1
Timonax Historicus v4./3. Jh.,1
Timonides,1
Timònides,1
Timonides Leucadius 4. Jh. v. Chr,1
Timonides Leucadius v4. Jh.,1
Timonides von Leukas griechischer Offizier und Geschichtsschreiber,1
Timòstrat,1
Timostratus,1
Timostratus Comicus v2. Jh.,1
Timoteu d'Atenes,1
Timothée de Gaza,1
Timothée de Milet 0447?-0360? av. J.-C.,1
Timotheos z Miletu (około 450-około 360 p.n.e.).,1
"Timotheos, ca 450-ca 360",1
Timotheus,1
Timotheus (ca 450-ca 360 a. C.),1
Timotheus Comicus v4./3. Jh.,1
Timotheus Gazaeus ca. 5./6. Jh.,1
"Timotheus Gazaeus, sec. V-VI",1
Timotheus Historicus,1
Timotheus Metapontinus v4./3. Jh.,1
Timotheus Milesius,1
Timotheus Milesius v450-v360,1
Timotheus Milesius ок.450-ок.360 до н.э.,1
Timotheus Presbyter,1
Timotheus Tragicus v4. Jh.,1
"Timotheus, 447-357 v. Chr.",1
"Timotheus, Gazaeus",1
"Timotheus, Miletus",1
"Timotheus, of Miletus",1
Timoxenus,1
Tirannió de Fenícia,1
Tirannio Rufino,0
Tirannione il Vecchio,1
Tírechán,0
Tírechán Irish bishop,0
"Tírechán, Saint",0
Tirechanus Episcopus,0
Tirechanus Episcopus ca. um 660,0
"Tiro, M. Tullius (Marcus Tullius) ca. 104-4 B.C",0
"Tiro, M. Tullius (Marcus Tullius), ca. 104-4 B.C.",0
